"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_helveticus_IMAU10142_00926","","","34","16","71","885","32.38095238095238","98.22419533851277","26.487676056338028","2.741636567813201e-24","6.855462237816909e-20","2.626613884221038e-22"
"L_crispatus_MHKL_MAG_00340_00864/0.1","","","39","28","66","873","37.142857142857146","96.89234184239733","18.4237012987013","2.755623869464913e-24","6.890437485597015e-20","2.629937971601914e-22"
"L_delbrueckii_TS1-06_00951","1020_g_144","1020_g_1974","93","343","12","558","88.57142857142857","61.931187569367374","12.607871720116618","3.0547666700736077e-24","7.638444058519056e-20","2.904351353049071e-22"
"L_amylovorus_GRL1118_01777","","","74","188","31","713","70.47619047619048","79.13429522752497","9.053191489361701","3.5531311065249004e-24","8.884604331865513e-20","3.365380428736937e-22"
"L_hamsteri_DSM_5661_00229","","","65","134","40","767","61.904761904761905","85.12763596004439","9.301305970149254","3.708838638914365e-24","9.27395101660537e-20","3.499604157209573e-22"
"L_crispatus_UMNLC22_00783/0.5","","","41","34","64","867","39.04761904761905","96.22641509433963","16.3359375","3.7832462874742765e-24","9.460007341829428e-20","3.55639373752986e-22"
"L_delbrueckii_subsp_bulgaricus_Lb1-GS-1_01198","1020_g_1324","1020_g_1484","91","324","14","577","86.66666666666667","64.03995560488346","11.575617283950617","3.999290980970965e-24","1.0000227097917898e-19","3.745403407459887e-22"
"L_sp_LAC3_00696","1020_g_1322","1020_g_1486","91","325","14","576","86.66666666666667","63.92896781354052","11.52","4.684438123027043e-24","1.1713437526629122e-19","4.370685644264598e-22"
"L_helveticus_IMAU10029_01460","","","30","9","75","892","28.57142857142857","99.00110987791344","39.644444444444446","5.943790472107744e-24","1.4862448075505415e-19","5.525073634016883e-22"
"L_gasseri_HL75_00378/0.1","","","39","29","66","872","37.142857142857146","96.78135405105438","17.768025078369906","6.019613952309421e-24","1.5052044687749708e-19","5.554260032379966e-22"
"L_iners_MHKL_MAG_00269_00120/0.1","","","39","29","66","872","37.142857142857146","96.78135405105438","17.768025078369906","6.019613952309421e-24","1.5052044687749708e-19","5.554260032379966e-22"
"L_acidophilus_YT1_00588/12","","","69","159","36","742","65.71428571428571","82.35294117647058","8.944444444444445","7.377584377264039e-24","1.844764973534873e-19","6.782224167407621e-22"
"L_helveticus_IMAU30035_00561","","","31","11","74","890","29.523809523809526","98.77913429522752","33.894348894348894","7.973070156005993e-24","1.9936661925092987e-19","7.302806565968127e-22"
"L_helveticus_ATCC_12046_00057","","","33","15","72","886","31.428571428571427","98.33518312985572","27.072222222222223","8.741456217275575e-24","2.1858011271297575e-19","7.9773763763859765e-22"
"uncultured_L_sp_Chicken_7_mag_102_00401","1020_g_912","1020_g_2478","73","185","32","716","69.52380952380952","79.46725860155382","8.829054054054055","9.94295978224538e-24","2.4862370935504573e-19","9.040862158365299e-22"
"L_delbrueckii_subsp_lactis_FAM_21748_01697/0.1","","","38","27","67","874","36.19047619047619","97.0033296337403","18.359314538419017","1.0280668629037322e-23","2.5706811906907825e-19","9.31406228511153e-22"
"L_acetotolerans_LA1_01175/0.1","1020_g_380","1020_g_2366","42","39","63","862","40.0","95.67147613762486","14.735042735042734","1.4837769646277572e-23","3.7101843000517067e-19","1.3394167148201107e-21"
"L_delbrueckii_ME-800_01330/0.1","","","41","36","64","865","39.04761904761905","96.00443951165371","15.39279513888889","1.5296159269108966e-23","3.824804625240697e-19","1.3708977151400348e-21"
"L_gallinarum_Chicken_20_mag_156_01184","","","41","36","64","865","39.04761904761905","96.00443951165371","15.39279513888889","1.5296159269108966e-23","3.824804625240697e-19","1.3708977151400348e-21"
"L_sp_LAC2_02243/2","","","27","5","78","896","25.71428571428571","99.44506104328525","62.03076923076923","1.558868449703848e-23","3.897950558484472e-19","1.39212519945874e-21"
"L_kitasatonis_A12_01110","","","73","187","32","714","69.52380952380952","79.24528301886792","8.710227272727273","1.766710988449694e-23","4.417660826618459e-19","1.5721212906115512e-21"
"L_delbrueckii_subsp_lactis_NCIMB_702469_00814","1020_g_1325","1020_g_1483","91","331","14","570","86.66666666666667","63.263041065482795","11.193353474320242","2.4225060413652e-23","6.057476356433683e-19","2.148041261146696e-21"
"L_helveticus_IMAU10029_01466","","","22","0","83","901","20.952380952380953","100.0","inf","3.0280747685434287e-23","7.571700958742844e-19","2.6755127062695562e-21"
"L_sp_wkB8_01444/6","1020_g_909","1020_g_2475","91","334","14","567","86.66666666666667","62.930077691453945","11.034431137724551","3.447324746362441e-23","8.620035528279283e-19","3.0352237775631277e-21"
"L_gasseri_UMB3077_00221","","","77","218","28","683","73.33333333333333","75.8046614872364","8.615825688073395","4.657320079491686e-23","1.1645628858768962e-18","4.0861855644803374e-21"
"uncultured_L_sp_Chicken_10_mag_2_00201","","","87","299","18","602","82.85714285714286","66.81465038845728","9.731326644370123","5.751619679631063e-23","1.4381925008917473e-18","5.0286451080131025e-21"
"L_ultunensis_Kx293C1_00676","","","29","9","76","892","27.61904761904762","99.00110987791344","37.8187134502924","5.830278987615836e-23","1.4578612608533398e-18","5.079655961161462e-21"
"L_helveticus_IMAU10149_01649","","","24","2","81","899","22.857142857142858","99.7780244173141","133.1851851851852","5.870923322445377e-23","1.4680243767774664e-18","5.0973068638106474e-21"
"L_helveticus_CGMCC_1.1877_01155/11/0.1","","","30","11","75","890","28.57142857142857","98.77913429522752","32.36363636363637","7.582094401592188e-23","1.8959027051181265e-18","6.560216972727082e-21"
"L_acidophilus_LA-G80-111_00166/2","","1020_g_1539","82","258","23","643","78.0952380952381","71.36514983351832","8.885406134142231","7.786846648009273e-23","1.9471010043347188e-18","6.714141394257651e-21"
"L_helveticus_IMAU30023_00171","","","32","15","73","886","30.476190476190478","98.33518312985572","25.892237442922376","7.90798965322081e-23","1.9773928127878635e-18","6.7754790511992075e-21"
"L_helveticus_IMAU40088_01050","","","27","6","78","895","25.71428571428571","99.33407325194229","51.63461538461539","7.912177096381398e-23","1.9784398829501685e-18","6.7754790511992075e-21"
"L_kefiranofaciens_ATCC_43761_01038","","","83","267","22","634","79.04761904761905","70.36625971143174","8.95846101464079","9.609646271155527e-23","2.4028920501024395e-18","8.200996758028804e-21"
"L_gasseri_MHKL_MAG_00267_00808/2","","","57","102","48","799","54.285714285714285","88.67924528301887","9.302083333333334","9.688245303610866e-23","2.4225457381678973e-18","8.239951490366997e-21"
"L_johnsonii_DPC_6026_01768","1020_g_1390","1020_g_1750","12","542","93","359","11.428571428571429","39.84461709211987","0.08546601595048209","9.72504190302533e-23","2.4317467278514835e-18","8.243209246954181e-21"
"L_bombicola_BI-4G_01627/2","","","40","36","65","865","38.095238095238095","96.00443951165371","14.786324786324787","1.1684797743691319e-22","2.9217836758100142e-18","9.870890796655453e-21"
"L_amylolyticus_L6_00453/2","","","43","46","62","855","40.95238095238095","94.89456159822419","12.890953716690042","1.5386526923948886e-22","3.847401057333419e-18","1.2954212314253934e-20"
"L_bombicola_BI-4G_00869","","","45","53","60","848","42.857142857142854","94.11764705882352","12.0","1.6070688103043667e-22","4.018475560166069e-18","1.3484817315993519e-20"
"L_selangorensis_ATCC_BAA-66_01500/2/0.1","1020_g_680","1020_g_3025","78","231","27","670","74.28571428571429","74.36182019977802","8.379028379028378","2.0142798567235293e-22","5.036706781737185e-18","1.6845173183067508e-20"
"L_sp_UBA11204_00980/6","","1020_g_2934;1020_g_2935","81","254","24","647","77.14285714285715","71.80910099889012","8.596948818897637","2.0233581770965397e-22","5.059407121829898e-18","1.6864690406099658e-20"
"L_crispatus_Lc1226_01396/7","","","29","10","76","891","27.61904761904762","98.89012208657047","33.998684210526314","2.1014388814790527e-22","5.254647923138371e-18","1.7457302070227146e-20"
"L_sp_LAC3_00176/0.1","","","32","16","73","885","30.476190476190478","98.22419533851277","24.246575342465754","2.19756777162073e-22","5.495018212937636e-18","1.819542454615111e-20"
"L_johnsonii_Q1-7_00150/5/0.1","","","81","255","24","646","77.14285714285715","71.69811320754717","8.55","2.5725131307713287e-22","6.432569083493707e-18","2.1229600935622796e-20"
"L_helveticus_UC1285_01020","","","57","105","48","796","54.285714285714285","88.34628190899001","9.002380952380953","3.0285341479671414e-22","7.572849636991838e-18","2.4910689595367886e-20"
"L_hamsteri_DSM_5661_00151/0.1","","","36","26","69","875","34.285714285714285","97.11431742508324","17.558528428093645","3.049061070065452e-22","7.624177205698663e-18","2.4997302313766108e-20"
"L_sp_LAC5_00114","1020_g_911","1020_g_2477","87","308","18","593","82.85714285714286","65.8157602663707","9.305735930735931","4.428290973017446e-22","1.1072941578030124e-17","3.6186083588333735e-20"
"L_crispatus_Mitchell_12_29_17_A06_S617-bin_1_01413","","","73","199","32","702","69.52380952380952","77.9134295227525","8.047424623115578","4.89827523010958e-22","1.2248137212889006e-17","3.98962124198339e-20"
"L_crispatus_0795_578_1_1_MRSI8_S902-bin_1_01093","","","46","59","59","842","43.80952380952381","93.45172031076582","11.12668773340994","5.484209316175654e-22","1.3713265395097223e-17","4.4523588945120856e-20"
"L_helveticus_CAUH18_01160","","","22","1","83","900","20.952380952380953","99.88901220865705","238.55421686746988","6.40265484088563e-22","1.6009838429634516e-17","5.1811774853186136e-20"
"L_crispatus_D31t1_170403_E4_00322/0.2","","","44","52","61","849","41.904761904761905","94.22863485016649","11.776796973518286","6.450511722557778e-22","1.612950456225572e-17","5.203065987824426e-20"
"L_crispatus_DSM_29598_02292/0.1","1020_g_949","1020_g_1538","30","13","75","888","28.57142857142857","98.55715871254162","27.323076923076922","7.50807671871413e-22","1.877394583514468e-17","6.036638532200862e-20"
"L_crispatus_Lc1226_01396","","","78","237","27","664","74.28571428571429","73.69589345172031","8.093764650726676","8.934679374435281e-22","2.2341165775775422e-17","7.160630056338277e-20"
"L_helveticus_IMAU50151_01515","1020_g_900","1020_g_2466","68","169","37","732","64.76190476190476","81.24306326304107","7.960339037262115","9.312319869298944e-22","2.328545583318201e-17","7.439442758205115e-20"
"L_gasseri_1001285H_161024_C10_01716/15","","","71","189","34","712","67.61904761904762","79.02330743618202","7.866791160908808","1.2019155641452585e-21","3.005389868145219e-17","9.571305312564391e-20"
"L_acidophilus_JBNU_C5_01459","","","70","183","35","718","66.66666666666666","79.68923418423974","7.8469945355191255","1.378805329587126e-21","3.447702726632608e-17","1.0945088021055898e-19"
"L_gasseri_UMB3077_01325","","","63","141","42","760","60.0","84.35072142064372","8.085106382978724","1.4471155816050935e-21","3.6185125118035364e-17","1.1450988961403595e-19"
"L_helveticus_CAUH18_01921","","","32","18","73","883","30.476190476190478","98.00221975582686","21.503805175038053","1.5093867796310123e-21","3.7742216424673464e-17","1.1906061963619388e-19"
"L_amylovorus_JBD401_01048","","","25","5","80","896","23.809523809523807","99.44506104328525","56.0","1.663730648370748e-21","4.1601584862510553e-17","1.3042020039918602e-19"
"L_sp_S2-2_01098","","","39","37","66","864","37.142857142857146","95.89345172031076","13.798525798525798","1.6638289912953545e-21","4.160404392734034e-17","1.3042020039918602e-19"
"L_gallinarum_DSM_10532_00127","","","28","10","77","891","26.666666666666668","98.89012208657047","32.4","1.9671623110066904e-21","4.9188893586722297e-17","1.5371529245850718e-19"
"uncultured_L_sp_UMB00015_01539","","","45","58","60","843","42.857142857142854","93.56270810210877","10.900862068965518","2.199138220683873e-21","5.4989451208200246e-17","1.7130670158317833e-19"
"L_crispatus_MHKL_MAG_00318_00164","","","18","585","87","316","17.142857142857142","35.07214206437292","0.11175950486295314","2.6208974479839807e-21","6.553554068683944e-17","2.0352652387217216e-19"
"L_sp_3B-2020_01673","1020_g_905","1020_g_2471","87","317","18","584","82.85714285714286","64.81687014428414","8.904311251314406","3.119805334881814e-21","7.801073239871976e-17","2.4151929535207356e-19"
"L_helveticus_IMAU50079_00347","","","39","38","66","863","37.142857142857146","95.78246392896781","13.419856459330143","3.138845183796035e-21","7.848682382081985e-17","2.422432833975921e-19"
"L_crispatus_ATCC_33820_00054/3/0.1","","","60","127","45","774","57.14285714285714","85.90455049944507","8.125984251968504","3.1814823452775477e-21","7.955296604366509e-17","2.4477835705743103e-19"
"L_equicursoris_DSM_19284_01140","","","46","63","59","838","43.80952380952381","93.00776914539401","10.37072908259349","3.9320130216146475e-21","9.831998560547427e-17","3.0159504786955295e-19"
"L_sp_UBA9489_01770","","","53","93","52","808","50.476190476190474","89.67813540510544","8.855252274607114","4.313246424520964e-21","1.078527268451467e-16","3.298248527374517e-19"
"L_helveticus_CAUH18_00759","","","23","3","82","898","21.904761904761905","99.66703662597114","83.95934959349593","5.1710043405495425e-21","1.2930096353544132e-16","3.9421025468122353e-19"
"L_helveticus_IMAU30120_00148","","","27","9","78","892","25.71428571428571","99.00110987791344","34.30769230769231","5.2831765092196594e-21","1.3210582861303758e-16","4.0153747298795616e-19"
"L_helveticus_LZ-R-5_00738/2","1020_g_11","1020_g_3056","30","678","75","223","28.57142857142857","24.75027746947836","0.13156342182890857","6.4811982784547655e-21","1.620623629527614e-16","4.900327098411562e-19"
"L_sp_UBA10789_00630","1020_g_908","1020_g_2474","86","311","19","590","81.9047619047619","65.48279689234184","8.586901336943646","6.4867357311506775e-21","1.622008269574227e-16","4.900327098411562e-19"
"L_crispatus_B4_01897","","","29","13","76","888","27.61904761904762","98.55715871254162","26.06477732793522","6.655622597748551e-21","1.6642384305670252e-16","5.012766357129593e-19"
"L_delbrueckii_subsp_bulgaricus_LJJ_00196/2","","","43","53","62","848","40.95238095238095","94.11764705882352","11.096774193548388","7.373128202079736e-21","1.843650706930038e-16","5.536488609399513e-19"
"L_delbrueckii_ME-788_01189","1020_g_907","1020_g_2473","86","312","19","589","81.9047619047619","65.37180910099889","8.544871794871796","7.659945654354067e-21","1.9153694108712343e-16","5.734638954704294e-19"
"L_intestinalis_A49_41_LA_DSS_01337","1020_g_1019","1020_g_2022","42","50","63","851","40.0","94.45061043285239","11.346666666666666","9.994476530580147e-21","2.4991188564715655e-16","7.460056287974822e-19"
"L_amylovorus_30SC_01215","","","39","40","66","861","37.142857142857146","95.56048834628191","12.719318181818181","1.074433946960639e-20","2.686622084375078e-16","7.995899060640113e-19"
"L_acetotolerans_UBA10580_00725/0.1","","","43","54","62","847","40.95238095238095","94.00665926748057","10.878434886499402","1.2365651621198598e-20","3.0920311878807093e-16","9.175166729616348e-19"
"L_delbrueckii_subsp_lactis_CIRM_BIA_233_01383","1020_g_913","1020_g_2479","84","297","21","604","80.0","67.03662597114317","8.134680134680135","1.2828235854976342e-20","3.2077003755368344e-16","9.490237797446257e-19"
"L_kefiranofaciens_1207_01671","","","26","8","79","893","24.761904761904763","99.11209766925639","36.7373417721519","1.3604915294779748e-20","3.401909069459676e-16","1.0035129998406124e-18"
"L_ultunensis_MGYG_HGUT_01335_00842/17","","","44","58","61","843","41.904761904761905","93.56270810210877","10.483889202939514","1.4293137265221524e-20","3.5739989731686423e-16","1.0511761685790125e-18"
"L_helveticus_IMAU30049_01410","","","30","16","75","885","28.57142857142857","98.22419533851277","22.125","1.609129618598707e-20","4.0236286113060666e-16","1.1799497393859433e-18"
"L_gasseri_DSM_14869_01503/4","1020_g_1016","1020_g_2286","88","332","17","569","83.80952380952381","63.15205327413984","8.871722182849043","1.7951185489601565e-20","4.488693931674871e-16","1.3124836057528863e-18"
"L_crispatus_D31t1_170403_E4_00061/0.1","","","34","26","71","875","32.38095238095238","97.11431742508324","16.115926327193932","1.83652643215923e-20","4.592234343614155e-16","1.3388438319574796e-18"
"L_sp_JM1_02071/11/0.2","","","29","14","76","887","27.61904761904762","98.44617092119867","24.17575187969925","1.888702494420833e-20","4.722700587299293e-16","1.3728780777032827e-18"
"L_helveticus_LZ-R-5_01728/3/0.1","","","75","228","30","673","71.42857142857143","74.69478357380687","7.379385964912281","2.1957665234573986e-20","5.490514191905225e-16","1.5914533889580361e-18"
"L_equicursoris_DSM_19284_01258","1020_g_902","1020_g_2468","84","298","21","603","80.0","66.92563817980022","8.093959731543624","2.833538418853827e-20","7.085262816343995e-16","2.0477638197525996e-18"
"L_kefiranofaciens_1207_01143/0.1","","","67","175","38","726","63.8095238095238","80.57713651498335","7.314586466165413","2.89544351111348e-20","7.240056499539258e-16","2.0864716137000743e-18"
"L_acetotolerans_NBRC_13120_01477","1020_g_1021","1020_g_2024","34","27","71","874","32.38095238095238","97.0033296337403","15.50130412102243","3.8474709855396975e-20","9.620601199342014e-16","2.7645405745235673e-18"
"L_gallinarum_HFD4_01897","","","38","39","67","862","36.19047619047619","95.67147613762486","12.535782625334864","4.0649867383513885e-20","1.0164499339247646e-15","2.9124639940537668e-18"
"L_sp_LAC3_00725/2","1020_g_647","","36","33","69","868","34.285714285714285","96.33740288568258","13.723320158102768","4.593113249810939e-20","1.1485079681152253e-15","3.2814513374720724e-18"
"L_helveticus_IMAU10149_01658/4","","","35","31","70","870","33.33333333333333","96.55937846836848","14.03225806451613","8.67460928558686e-20","2.1690860518609945e-15","6.179732341484315e-18"
"L_rodentium_DSM_24759_00064","","","85","316","20","585","80.95238095238095","64.92785793562707","7.867879746835443","1.1671647925289383e-19","2.9184955637186102e-15","8.291180578746051e-18"
"L_helveticus_IMAU10029_02161","","","26","10","79","891","24.761904761904763","98.89012208657047","29.324050632911394","1.6184441949326198e-19","4.046919709429016e-15","1.1464361783085031e-17"
"L_sp_LAC2_02294/8/0.2","","","30","19","75","882","28.57142857142857","97.89123196448391","18.568421052631578","2.4173509809512564e-19","6.044586127868617e-15","1.7075102056126037e-17"
"L_helveticus_LZ-R-5_01811","1020_g_200","1020_g_1928","85","319","20","582","80.95238095238095","64.59489456159822","7.753918495297806","3.3918043801800535e-19","8.481206852640224e-15","2.389072352856401e-17"
"L_crispatus_UMNLC1_00135","","","67","185","38","716","63.8095238095238","79.46725860155382","6.823897581792319","4.1194010967905594e-19","1.0300562442524794e-14","2.893416416439549e-17"
"L_kalixensis_DSM_16043_00545","","","28","15","77","886","26.666666666666668","98.33518312985572","21.47878787878788","4.2279864130466105e-19","1.057208002582305e-14","2.961366954012059e-17"
"L_sp_UBA10789_00635","1020_g_903","1020_g_2469","84","314","21","587","80.0","65.14983351831299","7.477707006369426","4.520526411390428e-19","1.1303576291681764e-14","3.157423545162504e-17"
"L_ultunensis_MGYG_HGUT_01335_00755","","","26","11","79","890","24.761904761904763","98.77913429522752","26.6283084004603","5.017598604462446e-19","1.2546505310458348e-14","3.49484827589369e-17"
"L_kalixensis_DSM_16043_01213","","","21","3","84","898","20.0","99.66703662597114","74.83333333333333","5.569532596033524e-19","1.3926616256381827e-14","3.8685045156616184e-17"
"L_crispatus_MHKL_MAG_00340_00864/0.3","","","31","23","74","878","29.523809523809526","97.44728079911211","15.991774383078731","7.9728541089926435e-19","1.9936121699536105e-14","5.522471384913048e-17"
"L_johnsonii_L2_00732/2","","","19","1","86","900","18.095238095238095","99.88901220865705","198.8372093023256","8.671726916129014e-19","2.16836531537806e-14","5.973752056586333e-17"
"L_gasseri_L5_00240","","","45","71","60","830","42.857142857142854","92.11986681465038","8.767605633802816","8.672153555452265e-19","2.1684719965408387e-14","5.973752056586333e-17"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1375_00331","1020_g_904","1020_g_2470","84","315","21","586","80.0","65.03884572697002","7.4412698412698415","8.752399588127907e-19","2.1885375170113833e-14","6.012465706075229e-17"
"L_helveticus_IMAU30023_02004","","","70","208","35","693","66.66666666666666","76.91453940066593","6.663461538461538","8.79301565087237e-19","2.198693563500636e-14","6.023817982193524e-17"
"L_crispatus_DSM_29598_00881","1020_g_886","1020_g_2328","59","140","46","761","56.19047619047619","84.46170921198669","6.971894409937888","1.0055934619216222e-18","2.5144864515350166e-14","6.870181561571084e-17"
"L_sp_S2-2_00630","","","36","38","69","863","34.285714285714285","95.78246392896781","11.848970251716247","1.0168625395973045e-18","2.5426647802630598e-14","6.928241908073733e-17"
"L_sp_HRGM_Genome_1946_01196","","","48","85","57","816","45.714285714285715","90.56603773584906","8.08421052631579","1.279788685814223e-18","3.2001116088784645e-14","8.695955458908871e-17"
"L_delbrueckii_subsp_lactis_CIRM_BIA_230_01716","","","49","90","56","811","46.666666666666664","90.01109877913429","7.884722222222222","1.5042159007066148e-18","3.76129185971689e-14","1.019320287186149e-16"
"L_helveticus_IMAU30035_01637","1020_g_952","1020_g_1535","31","24","74","877","29.523809523809526","97.33629300776914","15.307995495495495","1.689906122959192e-18","4.22561026045946e-14","1.1420568271512054e-16"
"L_mulieris_MHKL_MAG_00238_01435","","","76","255","29","646","72.38095238095238","71.69811320754717","6.639080459770115","1.9486320558745433e-18","4.872554455714296e-14","1.313356996149406e-16"
"L_crispatus_CM_H01_S776-bin_1_00326","1020_g_518","1020_g_2678","104","569","1","332","99.04761904761905","36.847946725860155","60.68189806678383","1.9741719435749123e-18","4.936416944909068e-14","1.3269938023949108e-16"
"L_helveticus_CAUH18_00660","","","63","166","42","735","60.0","81.57602663706992","6.641566265060241","2.0406743159481243e-18","5.1027061270282846e-14","1.3680177284258136e-16"
"L_sp_LAC3_00411/3","1020_g_667","1020_g_3038","58","137","47","764","55.23809523809524","84.79467258601554","6.881813946264948","2.1584820506290563e-18","5.3972843675979556e-14","1.4431241624593464e-16"
"L_rodentium_DSM_24759_00822/0.1","","","42","61","63","840","40.0","93.22974472807991","9.180327868852459","2.212241603669051e-18","5.5317101299744617e-14","1.475122701326523e-16"
"L_sp_UBA10789_00503/7","","","48","87","57","814","45.714285714285715","90.34406215316315","7.879007864488808","2.7127792737080374e-18","6.783304573906947e-14","1.8040703654007838e-16"
"L_helveticus_ATCC_12046_00890","","","75","249","30","652","71.42857142857143","72.36403995560488","6.546184738955823","2.8456452169308622e-18","7.11553586493562e-14","1.8874100437495016e-16"
"L_iners_MHKL_MAG_00117_00643","","","58","138","47","763","55.23809523809524","84.68368479467259","6.823003391921061","2.8920845164523618e-18","7.23165733338913e-14","1.913136860684955e-16"
"L_rodentium_DSM_24759_00242/0.1","","","65","180","40","721","61.904761904761905","80.02219755826859","6.509027777777778","3.0459307065999993e-18","7.616349731853298e-14","2.009590958272638e-16"
"L_iners_MHKL_MAG_00186_00444","","","12","488","93","413","11.428571428571429","45.83795782463929","0.10920148069804336","3.4177034396899943e-18","8.545967450944831e-14","2.246113300199311e-16"
"L_helveticus_IMAU30035_01777","","","50","97","55","804","47.61904761904761","89.23418423973362","7.53514526710403","3.4223921910655367e-18","8.557691673759374e-14","2.246113300199311e-16"
"L_helveticus_IMAU30034_00592","","","35","37","70","864","33.33333333333333","95.89345172031076","11.675675675675675","3.7148858607970585e-18","9.289072094923045e-14","2.431694265686661e-16"
"L_sp_UBA10721_00585","1020_g_1415","1020_g_1745","10","463","95","438","9.523809523809524","48.6126526082131","0.09957940206888712","3.987910902998329e-18","9.971771212947321e-14","2.603595616957525e-16"
"L_equicursoris_DSM_19284_00753","","","101","518","4","383","96.19047619047619","42.508324084350726","18.669401544401545","5.075721675108365e-18","1.2691842048608466e-13","3.305167200158455e-16"
"L_apis_ESL0185_00226","","","30","23","75","878","28.57142857142857","97.44728079911211","15.269565217391305","5.832988627972164e-18","1.4585388064244394e-13","3.788412484219323e-16"
"L_sp_W8172_01469","","","31","26","74","875","29.523809523809526","97.11431742508324","14.098232848232849","7.097562903196161e-18","1.7747456039442001e-13","4.597786538715545e-16"
"L_gallinarum_HFD4_02454","","","59","147","46","754","56.19047619047619","83.68479467258602","6.578822833481219","7.440416088349589e-18","1.8604760428918147e-13","4.807431635379366e-16"
"L_crispatus_UMNLC11_00547/0.1","","","33","32","72","869","31.428571428571427","96.44839067702553","12.446614583333334","7.900279518273334e-18","1.975464893544247e-13","5.09140436480476e-16"
"L_amylovorus_GRL1118_00083/0.1","","","29","21","76","880","27.61904761904762","97.669256381798","15.989974937343359","9.304531131655504e-18","2.3265980094704584e-13","5.98097174671069e-16"
"L_helveticus_IMAU30014_01755/0.1","","","26","14","79","887","24.761904761904763","98.44617092119867","20.851717902350813","1.065927265703177e-17","2.6653511278907943e-13","6.834233661258447e-16"
"L_delbrueckii_ME-793_00894/0.1","","","48","91","57","810","45.714285714285715","89.90011098779135","7.495662232504338","1.1607546659159155e-17","2.9024670421227466e-13","7.42318936604283e-16"
"L_taiwanensis_103q_01831","","","4","375","101","526","3.8095238095238098","58.379578246392896","0.05555115511551155","1.3400312729572746e-17","3.350748198029665e-13","8.542951372763802e-16"
"L_ultunensis_MGYG_HGUT_01335_02141","","","34","36","71","865","32.38095238095238","96.00443951165371","11.506259780907667","1.3426834191146466e-17","3.357379889496174e-13","8.542951372763802e-16"
"L_helveticus_ATCC_12046_01634","","","62","168","43","733","59.04761904761905","81.35405105438402","6.290974529346622","1.7180734390848567e-17","4.296042634431684e-13","1.0903661508709858e-15"
"L_ultunensis_MGYG_HGUT_01335_00842/3","","","31","28","74","873","29.523809523809526","96.89234184239733","13.061293436293436","2.7468463722232628e-17","6.868489353744269e-13","1.7388580642390555e-15"
"L_amylovorus_DSM_16698_00865","1020_g_106","1020_g_1658","36","44","69","857","34.285714285714285","95.1165371809101","10.162055335968379","2.7655666183498187e-17","6.915299329183721e-13","1.7462877093898286e-15"
"L_acidophilus_JBNU_C5_00856","","1020_g_1509;1020_g_1713;1020_g_2588;1020_g_2605","94","437","11","464","89.52380952380953","51.49833518312985","9.073434574578739","2.8649320927575396e-17","7.163762697940228e-13","1.804474231219201e-15"
"L_crispatus_DC21.1_01701","","","71","230","34","671","67.61904761904762","74.47280799112099","6.092199488491048","3.2550059033565385e-17","8.139142261343024e-13","2.0440295958386186e-15"
"L_nasalidis_YZ01_01234","","","97","472","8","429","92.38095238095238","47.613762486126525","11.020391949152541","3.2616189111762e-17","8.155678087396088e-13","2.0440295958386186e-15"
"L_helveticus_IMAU30035_01964","","","23","9","82","892","21.904761904761905","99.00110987791344","27.799457994579946","3.375835355839377e-17","8.441276307276363e-13","2.1103190768190905e-15"
"L_helveticus_IMAU30132_00542","1020_g_1331","1020_g_1837","86","353","19","548","81.9047619047619","60.82130965593785","7.0266885343670795","3.4913530563093206e-17","8.730128317301456e-13","2.1770893559355253e-15"
"L_crispatus_UMNLC22_00783/0.2","","","55","130","50","771","52.38095238095239","85.5715871254162","6.523846153846153","3.532092383780285e-17","8.831997005642603e-13","2.1970141805081103e-15"
"L_crispatus_ST1_01812","1020_g_655","1020_g_1730","96","462","9","439","91.42857142857143","48.723640399556054","10.135642135642136","4.364491876197675e-17","1.0913411936432286e-12","2.7080426641271183e-15"
"L_crispatus_MHKL_MAG_00010_01257","1020_g_1400","1020_g_1760","18","537","87","364","17.142857142857142","40.399556048834626","0.14024272779811212","4.55084301787951e-17","1.1379382966207714e-12","2.8166789520316123e-15"
"L_helveticus_CAUH18_01119","","","30","26","75","875","28.57142857142857","97.11431742508324","13.461538461538462","4.905903218657955e-17","1.2267210998254218e-12","3.0289409872232637e-15"
"L_sp_UBA10721_00585/0.1","1020_g_1268","1020_g_2003","51","110","54","791","48.57142857142857","87.79134295227526","6.791414141414141","4.9622286324998406e-17","1.240805269556585e-12","3.0561706146713917e-15"
"L_helveticus_IMAU10029_00210","","","21","6","84","895","20.0","99.33407325194229","37.291666666666664","6.308526232878326e-17","1.5774469845312253e-12","3.8757911167843375e-15"
"L_delbrueckii_subsp_lactis_CIRM_BIA_267_00200","","","98","493","7","408","93.33333333333333","45.28301886792453","11.586206896551724","7.284759492308422e-17","1.821554111051721e-12","4.464593409440493e-15"
"L_helveticus_FAM22155_00390","","","22","8","83","893","20.952380952380953","99.11209766925639","29.587349397590362","9.02414984713643e-17","2.256488669276464e-12","5.503630900674303e-15"
